,lokasi,ulasan,label
1629,Air Terjun Toroan,"['Satu-satunya', 'Air', 'Terjun', 'Kabupaten', 'Sampang', ',', 'Pulau', 'Madura', '.', 'parkirnya', ',', 'bukanya', 'pagi', 'sore', ',', 'mendirikan', 'tenda', '.', 'spot', 'sunset', 'menjual', 'makanan', 'disana', '.']",1
1630,Air Terjun Toroan,"['Sekarang', 'parkir', 'rute', 'toroan', 'gampang']",1
1631,Air Terjun Toroan,"['Tempat', 'terbaik', 'sunrise', 'sunset']",1
1632,Air Terjun Toroan,"['Tempatnya', 'dikelola', '...', 'Semoga', '...']",1
1633,Air Terjun Toroan,"['Air', 'terjun', 'kebanggaan', 'masyarakat', 'sampang', ',', 'masyarakat', 'Ketapang', '.', 'Lokasi', 'perkembangan', ',', 'terkelola', '.']",1
1634,Air Terjun Toroan,"['Amazing', 'banget', 'air', 'terjun', 'bertemu', 'langsung', 'laut', 'lepas', ',', 'airnya', 'jernih', 'memanjakan', 'mata', 'wisatawan', 'hadir']",1
1635,Air Terjun Toroan,"['Akses', 'mudah', 'Tempat', 'mengesankan', 'Tapi', 'sayang', ',', 'dipesisir', 'cuaca', 'panas', '…']",1
1636,Air Terjun Toroan,"['Tempatnya', 'alami', '.', 'Sip', 'banget', 'parkirnya', 'nyaman', 'sayang', 'jualan', 'makanan', 'cuman', '.', 'Kalau', 'bawa', 'perbekalan', 'kesini']",1
1637,Air Terjun Toroan,"['Sebaiknya', 'wisata', 'alam', 'biarlah', 'alami', ',', 'dibangun', '.', 'Bangunan', 'bikin', 'rusak']",0
1638,Air Terjun Toroan,"['Lumayan', 'refreshing', '.', 'Tapi', 'turun', 'tangga', 'spotnya', 'menguras', 'tenaga', 'haha', '..']",0
1639,Air Terjun Toroan,"['Menurut', 'cakep', 'banget', 'sore', 'pemandangan', 'mendukung']",1
1640,Air Terjun Toroan,"['Nampak', 'nelayan', 'pemancing', 'Ada', 'tulisan', 'dilarang', 'mandi😁', 'air', 'terjun', '…']",1
1641,Air Terjun Toroan,"['Panorama', 'alamnya', 'lumayan', ',', 'sayangnya', 'pantainya', 'karang', '.', 'Pasirnya', 'dikeruk', 'warga', 'dijual']",0
1642,Air Terjun Toroan,"['Bagi', 'pecinta', 'alam', 'cocok', ',', 'habis', 'hujan', 'harap', 'hati', 'hati🤗', '…']",1
1643,Air Terjun Toroan,"['Air', 'terjun', 'laut', '..', 'Cipratan', 'jatuhnya', 'air', '...', 'Sejuk', '..']",1
1644,Air Terjun Toroan,"['Wisatanya', 'dirawat', '.', 'Tidak', 'bersih', '.', 'Cenderung', '.', 'Jika', 'kesini', 'disarankan', 'pagi']",0
1645,Air Terjun Toroan,"['Baru', 'kali', 'air', 'terjun', 'langsung', 'kelaut', '....', 'takjub']",1
1646,Air Terjun Toroan,"['Mantap', 'bro', ':', 'v']",1
1647,Air Terjun Toroan,"['terawat', ',', 'fasilitas', 'minim', '.', 'jarak', 'toilet', 'venue', 'lumayan', '.']",0
1648,Air Terjun Toroan,"['Tempat', 'mudah', 'terjangkau', ',', 'bersih', 'nyaman']",1
1649,Air Terjun Toroan,"['Air', 'terjunnya', 'langsung', 'kak', 'laut', 'mantab', 'deh', 'pokoknya']",1
1650,Air Terjun Toroan,"['Obyek', 'foto', 'ciamik', '👍👍👍', '…']",1
1651,Air Terjun Toroan,"['Sangat', 'damai', 'suasananya', 'sejuk', 'pemandangan']",1
1652,Air Terjun Toroan,"['Eksotik', '..']",1
1653,Air Terjun Toroan,"['Masih', 'alami', '&', 'bersih']",1
1654,Air Terjun Toroan,"['Wisata', 'air', 'terjun', 'turoan']",1
1655,Air Terjun Toroan,"['Sangat', 'seru']",1
1656,Air Terjun Toroan,"['Lokasinya', 'mudah', 'dijangkau', ',', 'tiket', 'masuk']",0
1657,Air Terjun Toroan,"['Sulit', 'air', 'terjun', 'jatuhnya', 'laut']",1
1658,Air Terjun Toroan,"['Baik', 'penelitian', '...', '!']",1
1659,Air Terjun Toroan,"['air', 'terjun', 'menarik', 'langsung', 'pantai']",1
1660,Air Terjun Toroan,['Biasa'],0
1661,Air Terjun Toroan,"['Wisata', 'air', 'terjun', 'Madura']",1
1662,Air Terjun Toroan,"['Air', 'dingin', 'segar', 'banget']",1
1663,Air Terjun Toroan,"['Intinya', 'Suka', 'Banget', 'Sama', 'Air', 'Terjun', 'Itu', '💞😘', '…']",1
1664,Air Terjun Toroan,"['Biasa', '..', 'dilarang', 'nyemplung', 'berenang']",0
1665,Air Terjun Toroan,"['Mencari', 'sunset', '..']",1
1666,Air Terjun Toroan,"['Soal', 'Satu2', 'air', 'turjun', 'madura']",1
1667,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'pinggir', 'pantai']",1
1668,Air Terjun Toroan,"['Air', 'terjun', 'padu', 'laut']",1
1669,Air Terjun Toroan,"['Cakep', '2']",0
1670,Air Terjun Toroan,"['Niagara', 'KW', '😅😅', '…']",1
1671,Air Terjun Toroan,"['Gelombang', 'lautnya', 'lumayan']",0
1672,Air Terjun Toroan,"['Salah', 'destinasi', 'wisata', 'Sampang', ',', 'Madura']",1
1673,Air Terjun Toroan,"['Air', 'terjun', 'Toroan', 'Memang', 'Mantap']",1
1674,Air Terjun Toroan,"['Tempat', 'nyaman', 'berwisata']",1
1675,Air Terjun Toroan,"['airnya', 'bersih']",0
1676,Air Terjun Toroan,"['lokasi', 'jalan', 'raya']",1
1677,Air Terjun Toroan,"['Bisakah', 'mobil', 'masuk']",0
1678,Air Terjun Toroan,"['Air', 'terjun', 'toroan', 'seruuuu', '....', '😮', '…']",1
1679,Air Terjun Toroan,"['Masih', 'tahap', 'perbaikan']",0
1680,Air Terjun Toroan,"['Sederhana', '....', 'Natural', '....', 'Tapi', 'exotic']",1
1682,Air Terjun Toroan,"['Tempat', 'enak', 'unt', 'santai']",1
1683,Air Terjun Toroan,"['Obyek', 'Legendaris', 'Pantai', 'Utara', 'Madura']",1
1684,Air Terjun Toroan,"['👇🏻👎🏻', '…']",0
1685,Air Terjun Toroan,"['Tempat', 'terjangkau']",1
1686,Air Terjun Toroan,"['Air', 'terjun', 'sok', 'beautiful']",1
1688,Air Terjun Toroan,"['Air', 'terjun', 'Toroan', 'ketapang']",1
1689,Air Terjun Toroan,"['Biasa', '...']",0
1690,Air Terjun Toroan,"['Tenang', '...']",1
1691,Air Terjun Toroan,"['Tempat', 'tok']",0
1692,Air Terjun Toroan,"['Favorit', 'wanita', '..', '😅😅😅', '…']",1
1693,Air Terjun Toroan,['Mengecewakan'],0
1694,Air Terjun Toroan,['Apik'],1
1695,Air Terjun Toroan,['Waw'],1
1697,Air Terjun Toroan,['Tenang'],1
1698,Air Terjun Toroan,['Eksotik'],1
1700,Air Terjun Toroan,['Alami'],1
1701,Air Terjun Toroan,"['Top', 'banget']",1
1704,Air Terjun Toroan,"['layak', 'dikunjungi']",1
1705,Air Terjun Toroan,"['Buaguss', 'Buangett', '...', '😀', '…']",1
1706,Air Terjun Toroan,"['View', 'mantab']",1
1707,Air Terjun Toroan,"['Air', 'Terjun', 'Toroan', 'salah', 'destinasi', 'wisata', 'Sampang', '.', 'Letaknya', 'pasar', 'tradisional', 'Ketapang', '.', 'Air', 'terjun', 'pantai', 'airnya', 'mengalir', 'laut', '.', 'Tempat', 'disarankan', 'anak-anak', 'area', 'bermain', 'dilarang', 'berenang', '.']",1
1708,Air Terjun Toroan,"['Air', 'terjun', 'unik', '.', 'Airnya', 'langsung', 'jatuh', 'laut/pantai', '.', 'Inilah', 'air', 'terjun', 'terbesar', 'Madura', '.', 'Kita', 'berhati-hati', 'berjalan', 'pantai', 'air', 'terjun', '.', 'Jangan', 'berenang', 'air', 'terjun', '.']",1
1709,Air Terjun Toroan,"['Sungai', 'mengalir', 'laut', 'membentuk', 'air', 'terjun', ',', 'airnya', 'bersih', ',', 'biaya', 'parkir', '10.000']",1
1710,Air Terjun Toroan,"['Salah', 'spot', 'foto', 'terbaik', 'madura']",1
1711,Air Terjun Toroan,"['Tempat', 'pecinta', 'lanskap']",1
1712,Air Terjun Toroan,"['Benar-benar', 'harapkan', ',', 'air', 'terjunnya', 'berenang', 'direkomendasikan', '.']",0
1713,Air Terjun Toroan,"['Air', 'terjun', 'mini', 'utara', 'Pulau', 'Madura', '..']",1
1714,Air Terjun Toroan,"['Air', 'yerjun', 'toroan', 'sampang']",1
1715,Air Terjun Toroan,"['Tidak', 'apa-apa', 'perhentian', 'menyenangkan', 'hidangan', 'lezat', '!']",1
1716,Air Terjun Toroan,"['Sunyi', ',', 'lingkungannya', 'benar-benar', 'tenang', ',', 'asri', ',', 'udaranya', 'segar', '.']",1
1717,Air Terjun Toroan,"['Saya', 'menyarankan', 'Anda', 'mengunjungi', 'Anda', 'madura']",1
1718,Air Terjun Toroan,"['Tidak', ',', 'mengambil', 'foto']",0
1719,Air Terjun Toroan,"['Juga', 'ups']",0
1720,Air Terjun Toroan,"['Yang', 'terbaik']",1
1721,Air Terjun Toroan,"['Tempatnya', 'menyeramkan']",0
1722,Air Terjun Toroan,"['Itu', 'kau']",0
1723,Air Terjun Toroan,"['Tempat', 'Air', 'terjun', 'terawat', 'sampah', 'berserakan', '.']",0
1724,Air Terjun Toroan,"['lokasi', 'spot', 'alam', 'menarik', '.', 'sayang', 'kumuh', 'kotor', '.', 'tugas', 'pemerintah', 'mengelola', '.']",0
1725,Air Terjun Toroan,"['Airnya', 'kotor', 'deras', 'musim', 'hujan']",0
1726,Air Terjun Toroan,"['Masih', 'sampah', 'berserakan']",0
1727,Air Terjun Toroan,['Jelek'],0
1728,Air Terjun Toroan,"['Perjalanan', 'Bangkalan', 'permukaan', '.', 'Air', 'kotor', '/', 'keruh', 'ruang', 'mengambil', 'foto', '!', 'Tidak', 'menyangka', 'buruk', 'foto', 'pencarian', 'Google', '.', 'Tidak', 'merekomendasikan', 'dikunjungi', '.']",0
1729,Air Terjun Toroan,"['Tempat', 'bagus', '..', 'Air', 'terjun', 'alami', '..', 'Suasana', 'adem', '..', '…']",1
1730,Air Terjun Toroan,"['Tiket', 'masuk', '5000/orang', 'Parkir', 'mobil', '5000', 'Sudah', 'kelola', '.', 'Ada', 'kamar', 'mandi', ',', '…']",1
1731,Air Terjun Toroan,"['Sangat', 'unik', 'satu-satunya', 'Nusantara', 'air', 'terjun', 'langsung', 'laut', '.', 'Mirip', 'lihat', 'Jeju', 'Korea', 'Selatan']",1
1732,Air Terjun Toroan,"['Pengalam', 'orang', 'bodoh', 'wajib']",0
1733,Air Terjun Toroan,"['Tempatnya', 'bagus', 'kotor', '.', 'Ada', 'limbah', 'tebu', 'dibuang', 'area', 'bau', 'sedap', 'tercium', '.', 'Kalau', 'areanya', 'bersih', ',', 'menyenangkan', 'menghabiskan', '.']",0
1734,Air Terjun Toroan,"['Bagus', 'banget', '..']",1
1735,Air Terjun Toroan,"['Pemandangan', 'bagus', 'santai', 'keluarga']",1
1736,Air Terjun Toroan,"['Indah', 'asri']",1
1737,Air Terjun Toroan,"['Tiketnya', 'murah', 'air', 'terjunnya', 'menarik']",1
1738,Air Terjun Toroan,"['Kennengennah', 'nyaman', 'cellep']",1
1739,Air Terjun Toroan,"['Pemandangannya', 'bagus', 'tempatnya', 'nyaman', '.', 'Tetapi', 'sayangkan', 'dialiran', 'air', 'terjun', 'sampah', 'sampah', 'plastik', 'berserakan', ',', 'alangkah', 'pengelola', 'membersihkan', 'sampah', 'sampah', 'pemandangan']",1
1741,Air Terjun Toroan,"['Kondisi', 'hujan', ',', 'airnya', 'kecoklatan']",0
1742,Air Terjun Toroan,"['Tempat', 'terbaik', 'dikunjungi', ',', 'suka', 'lokasi']",1
1743,Air Terjun Toroan,['menyesap'],0
1744,Air Terjun Toroan,"['rugi', 'kesini']",1
1745,Air Terjun Toroan,"['pemandangan', 'indah', ',', 'cocok', 'orang', 'orang', 'kota', 'berlibur', 'air', 'terjun', ',', 'Dan', 'biayanya', 'murah', '.']",1
1746,Air Terjun Toroan,"['Tempatnya', 'bagus', 'sejuk', 'adem', 'cuman', 'perjalanannya', 'melelahkan']",1
1747,Air Terjun Toroan,"['Bagus', 'dikunjungi']",1
1748,Air Terjun Toroan,"['Patut', 'dicoba', ',', 'alami', ',', 'masuk', 'infokan', 'petugas', 'airnya', ',', 'musin', 'kemarau', 'suka', 'debit', 'air', 'terjunnya']",1
1749,Air Terjun Toroan,"['Kurang', 'pengelola', 'lokasi']",0
1750,Air Terjun Toroan,"['Info', 'kontrak', 'an', '🙏', '…']",1
1751,Air Terjun Toroan,"['Sangat', 'senanng', 'bahagia']",1
1752,Air Terjun Toroan,"[""Toro'an"", 'rumah']",1
1753,Air Terjun Toroan,['Siip'],1
1754,Air Terjun Toroan,"['Tempat', 'nyaman', 'banget', '...', 'Menu', 'ikan', 'bakar', 'mantap', 'banget', '..', 'Sering', 'kesini', '...']",1
1755,Air Terjun Toroan,"['Mantap', 'viewnya', 'bagus', 'banget', ',', 'asri', 'air', 'terjunnya', 'langsung', 'pantai']",1
1756,Air Terjun Toroan,"['Tempatnya', 'bagus', 'tolong', 'tambahkan', 'spot', 'spot', 'foto', 'air', 'terjunnya', 'taman', 'main', 'anak', 'rekomendasi', '.']",1
1757,Air Terjun Toroan,"['Kesana', 'airnya', 'deres', 'banget', '.', 'Tapi', 'keren', ',', 'bagus', 'pemandangannya']",1
1758,Air Terjun Toroan,"['Tempat', 'bagus', ',', 'pantai', 'air', 'terjun', '..', 'Untuk', 'biaya', 'masuk', '5.000', 'perorang', 'parkir', 'motor', '5.000', '.', 'Kesana', 'enak', 'pagi', 'air', 'surut', 'foto', 'spot²', 'bagus', '..']",1
1759,Air Terjun Toroan,"['Pemandangan', 'bagus', 'kebersihan', 'lumayan', 'bagus', 'Smg', 'LBH', 'ditingkatkan', 'fasilitas', 'bagus', 'bersaing', 'wisata']",1
1760,Air Terjun Toroan,"['Hanya', '2,5', 'jam', 'Surabaya', ',', 'leat', 'jalur', 'pantura', 'Madura', ',', 'jalan', 'beraspal', 'halus', 'bagus', '.', 'Sangat', 'bagus', '.', 'Jangan', 'berenang', 'mandi', 'disana', '.', 'Berbahaya', ',', 'Foto-foto', 'lihat2', ',', 'Bagus', ',', 'cafe', ',', 'musholla', ',', 'kamar', 'mandi', '.', 'Parkir', '…']",1
1761,Air Terjun Toroan,"['Air', 'Terjun', 'Yg', 'Bagus', ',', 'Banyak', 'Spot', 'Foto', 'Yg', 'Keren', ""'""]",1
1762,Air Terjun Toroan,"['Tiket', 'masuk', 'murah', '5', 'ribu', ',', 'pantai', 'bagus', ',', 'air', 'terjun', 'manambah', 'panoroma', 'langka', '..', 'jarang', 'air', 'terjung', 'pantai', 'kisaran', '50m', '..', 'pantai', ',', 'pantai', 'batu', 'karang', ';', 'bagus', 'selfi', '..']",1
1763,Air Terjun Toroan,"['Tempatnya', 'bagus', 'cafee', 'toilet', '..']",1
1764,Air Terjun Toroan,"['Satu', 'satunya', 'air', 'terjun', 'madura', 'airnya', 'terjun', 'sungai', 'langsung', 'laut', '...', 'bagus', 'banget', '...', 'kulinernya', 'mantap', '...', 'recomended', 'ikan', 'bakar', 'kembung', 'maknyus']",1
1765,Air Terjun Toroan,"['Tempat', 'bagus', 'spot', 'foto-foto', 'pinggir', 'laut', ',', 'air', 'terjun', '.', 'Bersih', 'dilengkapi', 'makan', '.', 'Karcis', 'murah', '5k', '.']",1
1766,Air Terjun Toroan,"['Salah', 'keunikannya', 'air', 'terjun', 'langsung', 'mengalir', 'laut', 'keindahannya', 'memanjakan', 'mata', '.', 'salah', 'wisata', 'unit', 'andalan', 'kabupaten', 'sampang', 'madura', ',', 'jarang', 'ditemui']",1
1767,Air Terjun Toroan,"['Tempat', 'wisata', 'panorama', 'pemandanganyg', 'indah', '...', 'air', 'terjun', 'bermuara', 'dibibir', 'pantai', 'utara', 'pulau', 'madura', 'cocok', 'tujuan', 'wisata', 'keluarga', '👍👍👍', '…']",1
1769,Air Terjun Toroan,"['Bagus', 'tempatnya', '...', 'Kalau', 'kesini', 'hujan', 'hujan', ',', 'air', 'kotor']",1
1770,Air Terjun Toroan,"['Tempat', 'bagus', 'instagramable', 'banget', ',', 'hujan', 'airnya', 'kotor', '....']",1
1771,Air Terjun Toroan,"['Lokasi', 'mudah', 'dijangkau', 'pemandangan', 'indah', '.']",1
1772,Air Terjun Toroan,"['Tempat', 'bagus', '...', 'Air', 'terjun', 'langsung', 'kelaut', '.']",1
1773,Air Terjun Toroan,"['Sangat', 'Indah❤️']",1
1774,Air Terjun Toroan,"['Tempat', 'wisata', 'bagus', ',', 'bersih', 'terkoordiner']",1
1775,Air Terjun Toroan,"['Pantai', 'air', 'terjunnya', '...', 'bagus', 'banget', 'pokoknya', '👍👍👍', '…']",1
1776,Air Terjun Toroan,"['Cocok', 'istirahat', 'ngopi', 'tempatnya', 'indah', 'untu', 'Selfi', '.']",1
1777,Air Terjun Toroan,"['Tempatnya', 'nyaman', 'indah', '...', 'Pokoknya', 'bikin', 'kecewa', '...', '👍👍👍👍❤❤❤❤🇮🇩🇮🇩🇮🇩', '…']",1
1778,Air Terjun Toroan,"['Tempatnya', 'bagus', '👍👍', '…']",1
1779,Air Terjun Toroan,"['Sangat', 'bagus', 'indah', 'panas']",1
1780,Air Terjun Toroan,"['Tempatnya', 'bagus', '.', 'HTM', 'murah', '.']",1
1781,Air Terjun Toroan,"['Keren', ',', 'air', 'terjun', 'langsung', 'kak', 'laut', 'Jawa']",1
1782,Air Terjun Toroan,"['Pemandangan', 'indah']",1
1783,Air Terjun Toroan,"['Lumayan', 'keren']",1
1786,Air Terjun Toroan,"['Sungguh', 'bagus', 'banget']",1
1788,Air Terjun Toroan,"['Unik', 'cantik']",1
1794,Air Terjun Toroan,"['pemandangan', 'air', 'terjun', 'bagus', 'area', 'jalan', 'utama', 'aksesnya', 'mudah', '.', 'tiket', 'masuk', 'gratis', 'parkir', 'mobil', 'membayar', '10.000', 'rupiah', '…']",1
1795,Air Terjun Toroan,"['Air', 'terjun', 'bagus', 'menarik', 'langsung', 'laut', '.', 'Permasalahannya', 'banyaknya', 'sampah', 'laut', 'bebatuan', 'air', 'terjun/pantai', '.', 'Ebtry', 'murah', '5', 'ribu', '.', 'Jika', 'Anda', 'pergi', ',', 'tolong', 'membuang', 'sampah', '…']",1
1796,Air Terjun Toroan,"['Tempat', 'bagus', 'fotografer', 'lanskap', '👍👍👍', '…']",1
1797,Air Terjun Toroan,"['Tempat', 'indah', 'nyaman']",1
1798,Air Terjun Toroan,"['pemandangan', 'bagus']",1
1799,Air Terjun Toroan,"['Cantik', '&', 'keren']",1
1801,Air Terjun Toroan,"['Air', 'Terjun', 'Toroan', '.', 'Satu', 'satunya', 'air', 'terjun', 'Madura', '.', 'Yang', 'sumbernya', 'mata', 'air', 'alami', 'langsung', 'turun', 'Laut', '.', 'Lokasi', 'air', 'terjun', 'Desa', 'Ketapang', 'Timur', 'Kecamatan', 'Ketapang', 'Kabupaten', 'Sampang', 'Madura', '.', 'Lokasinya', 'Pinggir', 'jalan', 'mempermudah', 'wisatawan', 'berkunjung', '.']",1
1802,Air Terjun Toroan,"['Tempatnya', 'nyaman', 'lesehan', ',', 'makanannya', 'lumayan', 'menu', 'disajikan', 'pinggir', 'laut', 'pemandangan', 'menyantap', 'hidangan']",1
1803,Air Terjun Toroan,"['Air', 'terjun', 'turoan', '.', 'Air', 'terjun', 'mengarah', 'langsung', 'pantai', '.', 'Fasilitas', 'lengkap', 'mushola', ',', 'parkir', 'luas.tp', 'sayang', 'berenang', 'area', 'air', 'terjun.lumayan', 'liburan', 'menikmati', 'alam', '.']",1
1804,Air Terjun Toroan,"['Tempat', 'makan', 'ikan', 'bakar', 'enak', 'pinggir', 'jalan', 'menghadap', 'pantai']",1
1805,Air Terjun Toroan,"['lumayan', 'laah', '.perlu', 'bridge', 'air', 'terjun', '...']",0
1806,Air Terjun Toroan,"['Air', 'terjun', 'muara', 'sungai', 'curam', ',']",0
1807,Air Terjun Toroan,"['Parkir', '5k', 'Tiket', '5k']",1
1808,Air Terjun Toroan,['Gosok'],0
1809,Air Terjun Toroan,"['Berdasarkan', 'hasil', 'wawancara', 'warga', ',', 'Air', 'Terjun', 'Toroan', 'menyimpan', 'kisah', 'suami', 'istri', 'sakti', 'Sayyid', 'Abdullah', 'Siti', 'Marwah', 'Buju', ""'"", 'Panyeppen', '(', 'sang', 'istri', ')', 'Makam', 'Tinggi', '(', 'sang', 'suami', ')', '.', '…']",1
1810,Air Terjun Toroan,"['PENGELOLA', 'TEMPAT', 'WISATA', 'NYA', 'RAMAH', '.', 'TEMPATNYA', 'SEJUK', '.']",1
1811,Air Terjun Toroan,"['Satu2nya', 'tau', ',', 'air', 'terjun', 'sungai', 'turun', 'langsung', 'laut']",1
1812,Air Terjun Toroan,"['Kontrakan', 'terkuat', 'bumi']",1
1813,Air Terjun Toroan,"['Bisa', 'bilang', 'satu²nya', 'air', 'terjun', 'pulau', 'madura', '...', '👍👍', '…']",1
1814,Air Terjun Toroan,"['kuliner', 'ikan', 'bakar', 'lesehan', 'mantaapp', 'enak', ',', 'bukber', 'mantap', 'tempatnya']",1
1815,Air Terjun Toroan,"['Di', 'keterangan', 'Gratis', ',', 'masuk', 'dikenai', 'tarif', 'tiket', '10.000']",0
1816,Air Terjun Toroan,"['Hanya', 'terawat']",0
1817,Air Terjun Toroan,"['Kenangan', '..', 'natural', 'terjamah']",1
1818,Air Terjun Toroan,"['Sangat', 'memuaskan', '...', 'view', 'kalah', 'bali']",1
1819,Air Terjun Toroan,"['berkembang', 'wisata', 'pilihan', 'muda', 'mudi']",1
1820,Air Terjun Toroan,"['Pemandangannya', 'enak', 'sejuk', 'rasakannya']",1
1821,Air Terjun Toroan,"['Air', 'terjun', 'langsng', 'turun', 'laut']",1
1822,Air Terjun Toroan,"['View', 'selpie', 'banget']",1
1823,Air Terjun Toroan,"['Kurang', 'kelola', 'sayang']",0
1825,Air Terjun Toroan,"['Mudah', 'menemukan', 'lokasi']",1
1826,Air Terjun Toroan,"['Kopi', 'rempah', 'enak']",1
1827,Air Terjun Toroan,"['suasana', 'alamnya', 'asri']",1
1828,Air Terjun Toroan,['Menakjubkan'],1
1829,Air Terjun Toroan,"['Ok', 'banget']",1
1830,Air Terjun Toroan,['Sesuai'],1
1831,Air Terjun Toroan,"['Tempat', 'bengong']",1
1832,Air Terjun Toroan,"['Banyak', 'nyamuk']",0
1833,Air Terjun Toroan,['Lumayan'],1
1835,Air Terjun Toroan,['Kereenn'],1
1836,Air Terjun Toroan,"['Ditambah', 'pelestariannya']",0
1837,Air Terjun Toroan,"['Unik', 'Seru', '..']",1
1839,Air Terjun Toroan,['Madura'],1
1841,Air Terjun Toroan,['Mengesahkan'],1
1842,Air Terjun Toroan,"['Air', 'terjun', 'buatan', 'manusia', ',', 'luapan', 'dialihkan', 'sungai', 'terdekat', 'laut', '.', 'Meskipun', 'cerdik', '.', 'Perlu', 'berjalan', 'menuruni', 'tangga', '50', 'langkah', '.', 'Ada', 'area', 'orang', 'menikmati', '``', 'air', 'terjun', ""''""]",1
1843,Air Terjun Toroan,"['Datang', 'kali', '5', '.', 'Terlihat', 'berkembang', 'bersih', '.', 'Makanannya', 'enak', 'parkirnya', 'aman', '.', 'Pelayanan', 'restoran', 'ramah', 'kunjungan', '.']",1
1844,Air Terjun Toroan,"['Sayang', 'kerja', '😂😂😂😀', '…']",0
1845,Air Terjun Toroan,['Mereuen'],1
1846,Air Terjun Toroan,['Besar'],1
1847,Air Terjun Toroan,['Murni'],1
1848,Air Terjun Toroan,['Atas'],1
1849,Air Terjun Toroan,"['Air', 'terjun', '.', 'Mengalir', 'langsung', 'laut', '.', 'Waktu', 'kesana', 'sampah', 'pinggiran', 'laut', 'Meski', 'semoga', 'barokah', 'wali', 'sana🤲', '…']",1
1850,Air Terjun Toroan,"['Destinasi', 'wisata', 'unik', 'utara', 'pulau', 'madura', '...', 'Air', 'terjun', 'laut', '...', 'Cocok', 'hunting', 'sunset', '...', 'Cuma', 'air', 'lautnya', 'kotor', 'dipakai', 'main', 'anak-anak', '(', 'waktu2', ')', '....', 'Harga', '…']",0
1851,Air Terjun Toroan,"['Tempat', 'foto', ""''"", 'kotor', 'sampah', ""''"", 'sampahnya', 'bakar', ',', 'jalan', 'evaluasi', '...']",0
1852,Air Terjun Toroan,"['Kotor', ',', 'kebersihan', 'area', 'dijaga']",0
1853,Air Terjun Toroan,"['Parkirannya', 'kemahalan']",0
1854,Air Terjun Toroan,"['mengecewakan', ',', 'diperlakukan', '.', 'Banyak', 'sampah', 'mana-mana', 'lantai', ',', 'airnya', 'berwarna', 'coklat', 'kotor', '.', 'mengerti', 'peringkatnya', '4', 'tho', '😐', '.', 'berbeda', 'gambar', 'google', ',', 'airnya', '…']",0
1855,Gili Labak,"['Ninggalin', 'jejak']",1
1856,Gili Labak,"['Setelah', '5', 'kesini', '..', 'Banyak', 'berubah', ',', 'teratur', 'INDAAAAHH', 'pastinya', '..', 'Spot', 'snorkeling', 'best', '!', '!', 'Sunset', 'sunrise', 'mengecewakan', '..', 'Terimakasih', 'TEAM', 'WANDERER', '…']",1
1857,Gili Labak,"['Bagus', 'banget', 'sih', 'serius', '.', 'Itu', 'laut', 'glow', 'up', 'kayak', 'pakai', 'skincare', 'naon', 'siah', 'urang', 'teh', 'nyaho', 'serius', 'bagus', 'banget', 'bohong', 'bang', '.', 'Cuma', 'pakai', 'sunblock', 'double', 'ye', ',', 'even', 'gosong', 'gosong', 'lumayan', 'panasnya', '.', 'Tapi', '…']",1
1858,Gili Labak,"['Pantainya', 'cakep', '.', 'Lingkungan', 'nyaman', '.', 'Cuaca', 'panas', 'worth', 'snorkling']",1
1859,Gili Labak,"['Perjlnn', 'melelahkan', ',', ',', 'surabaya', 'kalianget', 'kisaran', '6', 'jam', ',', 'perahu', '2', 'jam', ',', ',', 'wow', '...', 'ditenga', 'pulau', 'penduduk', 'yac', ',', 'makanan', 'yac', '…']",1
1860,Gili Labak,"['Hati-hati', ',', 'susah', 'melupakan', 'kenangannya']",1
1861,Gili Labak,"['Baguss', 'banget', 'pulau', ',', 'asri', ',', 'penduduk', ',', 'snorkeling', 'bagus', '.', 'Cuma', 'khawatir', 'nyebrang', 'hujan']",1
1862,Gili Labak,['Seru'],1
1863,Gili Labak,"['Hati²', 'bulu', 'babi', '.', 'Contohnya', 'teman', '.', 'Sekarang', 'teman', 'babi', 'sejati', '.']",1
1864,Gili Labak,"['Aku', 'suka', 'berenang', 'airnya', 'asin']",1
1865,Gili Labak,"['Bisa', 'snorkeling']",1
1866,Gili Labak,"['tretan', 'muslim', 'bagus']",1
1867,Gili Labak,"['Tempatnya', 'bagus', 'bersih']",1
1868,Gili Labak,"['bagus', 'pemandanggan']",1
1869,Gili Labak,"['Sangat', 'menyenangkan']",1
1870,Gili Labak,"['Raja', 'ampatnya', 'jawa', 'timur', '.....']",1
1871,Gili Labak,"['View.nya', 'uwuwuwu']",1
1872,Gili Labak,"['Mengambil', 'malam', 'berkemah', '.', 'Pengalaman', 'terlupakan', '.', 'Di', 'pagi', ',', 'Anda', 'air', 'surut', 'Anda', 'berjalan', 'atasnya', '.', 'Harap', 'berhati-hati', 'menginj', '…']",1
