ulasan,label,tokens,normalized,stem,token_finish
pemandangan yang sangat indah cocok juga untuk orang orang luar kota yang berlibur di air terjun ini dan biayanya cukup murah,1,"['pemandangan', 'yang', 'sangat', 'indah', 'cocok', 'juga', 'untuk', 'orang', 'orang', 'luar', 'kota', 'yang', 'berlibur', 'di', 'air', 'terjun', 'ini', 'dan', 'biayanya', 'cukup', 'murah']","['pemandangan', 'yang', 'sangat', 'indah', 'cocok', 'juga', 'untuk', 'orang', 'orang', 'luar', 'kota', 'yang', 'berlibur', 'terjun', 'biayanya', 'cukup', 'murah']","['pandang', 'yang', 'sangat', 'indah', 'cocok', 'juga', 'untuk', 'orang', 'orang', 'luar', 'kota', 'yang', 'libur', 'terjun', 'biaya', 'cukup', 'murah']","['pandang', 'indah', 'cocok', 'orang', 'orang', 'kota', 'libur', 'terjun', 'biaya', 'murah']"
tempatnya bagus sejuk adem cuman perjalanannya aja yang agak melelahkan,1,"['tempatnya', 'bagus', 'sejuk', 'adem', 'cuman', 'perjalanannya', 'aja', 'yang', 'agak', 'melelahkan']","['tempatnya', 'bagus', 'sejuk', 'adem', 'cuman', 'perjalanannya', 'saja', 'yang', 'agak', 'melelahkan']","['tempat', 'bagus', 'sejuk', 'adem', 'cuman', 'jalan', 'saja', 'yang', 'agak', 'lelah']","['bagus', 'sejuk', 'adem', 'cuman', 'jalan', 'lelah']"
bagus untuk dikunjungi,1,"['bagus', 'untuk', 'dikunjungi']","['bagus', 'untuk', 'dikunjungi']","['bagus', 'untuk', 'kunjung']","['bagus', 'kunjung']"
patut dicoba masih sangat alami sebelum masuk infokan ke petugas airnya ada krn kalau musin kemarau suka kecil debit air terjunnya,1,"['patut', 'dicoba', 'masih', 'sangat', 'alami', 'sebelum', 'masuk', 'infokan', 'ke', 'petugas', 'airnya', 'ada', 'krn', 'kalau', 'musin', 'kemarau', 'suka', 'kecil', 'debit', 'air', 'terjunnya']","['patut', 'dicoba', 'masih', 'sangat', 'alami', 'sebelum', 'masuk', 'infokan', 'petugas', 'airnya', 'karena', 'kalau', 'musin', 'kemarau', 'suka', 'kecil', 'debit', 'terjunnya']","['patut', 'coba', 'masih', 'sangat', 'alami', 'belum', 'masuk', 'info', 'tugas', 'air', 'karena', 'kalau', 'musin', 'kemarau', 'suka', 'kecil', 'debit', 'terjun']","['patut', 'coba', 'alami', 'masuk', 'info', 'tugas', 'air', 'musin', 'kemarau', 'suka', 'debit', 'terjun']"
kurang baik pengelola lokasi,0,"['kurang', 'baik', 'pengelola', 'lokasi']","['kurang', 'baik', 'pengelola', 'lokasi']","['kurang', 'baik', 'kelola', 'lokasi']","['kelola', 'lokasi']"
info kontrak an dekat sini  ,1,"['info', 'kontrak', 'an', 'dekat', 'sini']","['info', 'kontrak', 'dekat', 'sini']","['info', 'kontrak', 'dekat', 'sini']","['info', 'kontrak']"
sangat senanng dan bahagia,1,"['sangat', 'senanng', 'dan', 'bahagia']","['sangat', 'senanng', 'bahagia']","['sangat', 'senanng', 'bahagia']","['senanng', 'bahagia']"
toroan dekat rumah saya,1,"['toroan', 'dekat', 'rumah', 'saya']","['toroan', 'dekat', 'rumah', 'saya']","['toro', 'dekat', 'rumah', 'saya']","['toro', 'rumah']"
siip,1,['siip'],[],[],[]
tempat nya nyaman banget menu ikan bakar nya mantap banget sering juga kesini,1,"['tempat', 'nya', 'nyaman', 'banget', 'menu', 'ikan', 'bakar', 'nya', 'mantap', 'banget', 'sering', 'juga', 'kesini']","['tempat', 'nyaman', 'banget', 'menu', 'ikan', 'bakar', 'mantap', 'banget', 'sering', 'juga', 'kesini']","['tempat', 'nyaman', 'banget', 'menu', 'ikan', 'bakar', 'mantap', 'banget', 'sering', 'juga', 'kesini']","['nyaman', 'banget', 'menu', 'ikan', 'bakar', 'mantap', 'banget', 'kesini']"
mantap viewnya bagus banget terlihat masih asri dan air terjunnya langsung ke pantai,1,"['mantap', 'viewnya', 'bagus', 'banget', 'terlihat', 'masih', 'asri', 'dan', 'air', 'terjunnya', 'langsung', 'ke', 'pantai']","['mantap', 'viewnya', 'bagus', 'banget', 'terlihat', 'masih', 'asri', 'terjunnya', 'langsung', 'pantai']","['mantap', 'viewnya', 'bagus', 'banget', 'lihat', 'masih', 'asri', 'terjun', 'langsung', 'pantai']","['mantap', 'viewnya', 'bagus', 'banget', 'lihat', 'asri', 'terjun', 'langsung', 'pantai']"
tempatnya bagus tolong di tambahkan tempat buat spot spot foto selain air terjunnya dan taman main untuk anak bisa di rekomendasi kan,1,"['tempatnya', 'bagus', 'tolong', 'di', 'tambahkan', 'tempat', 'buat', 'spot', 'spot', 'foto', 'selain', 'air', 'terjunnya', 'dan', 'taman', 'main', 'untuk', 'anak', 'bisa', 'di', 'rekomendasi', 'kan']","['tempatnya', 'bagus', 'tolong', 'tambahkan', 'tempat', 'buat', 'spot', 'spot', 'foto', 'selain', 'terjunnya', 'taman', 'main', 'untuk', 'anak', 'bisa', 'rekomendasi']","['tempat', 'bagus', 'tolong', 'tambah', 'tempat', 'buat', 'spot', 'spot', 'foto', 'selain', 'terjun', 'taman', 'main', 'untuk', 'anak', 'bisa', 'rekomendasi']","['bagus', 'tolong', 'spot', 'spot', 'foto', 'terjun', 'taman', 'main', 'anak', 'rekomendasi']"
kesana pas airnya deres banget tapi keren bagus pemandangannya,1,"['kesana', 'pas', 'airnya', 'deres', 'banget', 'tapi', 'keren', 'bagus', 'pemandangannya']","['kesana', 'airnya', 'deres', 'banget', 'tapi', 'keren', 'bagus', 'pemandangannya']","['kesana', 'air', 'deres', 'banget', 'tapi', 'keren', 'bagus', 'pandang']","['kesana', 'air', 'deres', 'banget', 'keren', 'bagus', 'pandang']"
tempat nya baguss pantai yang ada air terjun nya untuk biaya masuk  perorang dan parkir motor hanya  kesana paling enak pagi pas air surut jadi bisa foto di spot yang bagus,1,"['tempat', 'nya', 'baguss', 'pantai', 'yang', 'ada', 'air', 'terjun', 'nya', 'untuk', 'biaya', 'masuk', 'perorang', 'dan', 'parkir', 'motor', 'hanya', 'kesana', 'paling', 'enak', 'pagi', 'pas', 'air', 'surut', 'jadi', 'bisa', 'foto', 'di', 'spot', 'yang', 'bagus']","['tempat', 'bagus', 'pantai', 'yang', 'terjun', 'untuk', 'biaya', 'masuk', 'perorang', 'parkir', 'motor', 'hanya', 'kesana', 'paling', 'enak', 'pagi', 'surut', 'jadi', 'bisa', 'foto', 'spot', 'yang', 'bagus']","['tempat', 'bagus', 'pantai', 'yang', 'terjun', 'untuk', 'biaya', 'masuk', 'orang', 'parkir', 'motor', 'hanya', 'kesana', 'paling', 'enak', 'pagi', 'surut', 'jadi', 'bisa', 'foto', 'spot', 'yang', 'bagus']","['bagus', 'pantai', 'terjun', 'biaya', 'masuk', 'orang', 'parkir', 'motor', 'kesana', 'enak', 'pagi', 'surut', 'foto', 'spot', 'bagus']"
pemandangan cukup bagus kebersihan lumayan bagus smg lbh ditingkatkan lagi dg fasilitas yg bagus bisa bersaing dg wisata lainnya,1,"['pemandangan', 'cukup', 'bagus', 'kebersihan', 'lumayan', 'bagus', 'smg', 'lbh', 'ditingkatkan', 'lagi', 'dg', 'fasilitas', 'yg', 'bagus', 'bisa', 'bersaing', 'dg', 'wisata', 'lainnya']","['pemandangan', 'cukup', 'bagus', 'kebersihan', 'lumayan', 'bagus', 'semoga', 'lebih', 'ditingkatkan', 'lagi', 'dengan', 'fasilitas', 'yang', 'bagus', 'bisa', 'bersaing', 'dengan', 'wisata', 'lainnya']","['pandang', 'cukup', 'bagus', 'bersih', 'lumayan', 'bagus', 'moga', 'lebih', 'tingkat', 'lagi', 'dengan', 'fasilitas', 'yang', 'bagus', 'bisa', 'saing', 'dengan', 'wisata', 'lain']","['pandang', 'bagus', 'bersih', 'lumayan', 'bagus', 'moga', 'tingkat', 'fasilitas', 'bagus', 'saing', 'wisata']"
hanya  jam dari surabaya leat jalur pantura madura jalan beraspal halus dan bagus sangat dekat dan bagus sekali jangan berenang dan mandi disana berbahaya fotofoto dan lihat saja bagus ada cafe musholla kamar mandi parkir ,1,"['hanya', 'jam', 'dari', 'surabaya', 'leat', 'jalur', 'pantura', 'madura', 'jalan', 'beraspal', 'halus', 'dan', 'bagus', 'sangat', 'dekat', 'dan', 'bagus', 'sekali', 'jangan', 'berenang', 'dan', 'mandi', 'disana', 'berbahaya', 'fotofoto', 'dan', 'lihat', 'saja', 'bagus', 'ada', 'cafe', 'musholla', 'kamar', 'mandi', 'parkir']","['hanya', 'dari', 'surabaya', 'leat', 'jalur', 'pantura', 'madura', 'jalan', 'beraspal', 'halus', 'bagus', 'sangat', 'dekat', 'bagus', 'sekali', 'jangan', 'berenang', 'mandi', 'disana', 'berbahaya', 'fotofoto', 'lihat', 'saja', 'bagus', 'cafe', 'musholla', 'kamar', 'mandi', 'parkir']","['hanya', 'dari', 'surabaya', 'leat', 'jalur', 'pantura', 'madura', 'jalan', 'aspal', 'halus', 'bagus', 'sangat', 'dekat', 'bagus', 'sekali', 'jangan', 'renang', 'mandi', 'sana', 'bahaya', 'fotofoto', 'lihat', 'saja', 'bagus', 'cafe', 'musholla', 'kamar', 'mandi', 'parkir']","['surabaya', 'leat', 'jalur', 'pantura', 'madura', 'jalan', 'aspal', 'halus', 'bagus', 'bagus', 'renang', 'mandi', 'bahaya', 'fotofoto', 'lihat', 'bagus', 'cafe', 'musholla', 'kamar', 'mandi', 'parkir']"
air terjun yg bagus banyak spot foto yg keren,1,"['air', 'terjun', 'yg', 'bagus', 'banyak', 'spot', 'foto', 'yg', 'keren']","['terjun', 'yang', 'bagus', 'banyak', 'spot', 'foto', 'yang', 'keren']","['terjun', 'yang', 'bagus', 'banyak', 'spot', 'foto', 'yang', 'keren']","['terjun', 'bagus', 'spot', 'foto', 'keren']"
tiket masuk murah sekali hanya  ribu saja pantai bagus air terjun juga manambah panoroma yg langkabiasanya jarang ada air terjung dekat pantai cuma kisaran mdari pantai dan pantai banyak batu karang bagus untuk selfi,1,"['tiket', 'masuk', 'murah', 'sekali', 'hanya', 'ribu', 'saja', 'pantai', 'bagus', 'air', 'terjun', 'juga', 'manambah', 'panoroma', 'yg', 'langkabiasanya', 'jarang', 'ada', 'air', 'terjung', 'dekat', 'pantai', 'cuma', 'kisaran', 'mdari', 'pantai', 'dan', 'pantai', 'banyak', 'batu', 'karang', 'bagus', 'untuk', 'selfi']","['tiket', 'masuk', 'murah', 'sekali', 'hanya', 'ribu', 'saja', 'pantai', 'bagus', 'terjun', 'juga', 'manambah', 'panoroma', 'yang', 'langkabiasanya', 'jarang', 'terjung', 'dekat', 'pantai', 'cuma', 'kisaran', 'mdari', 'pantai', 'pantai', 'banyak', 'batu', 'karang', 'bagus', 'untuk', 'selfi']","['tiket', 'masuk', 'murah', 'sekali', 'hanya', 'ribu', 'saja', 'pantai', 'bagus', 'terjun', 'juga', 'manambah', 'panoroma', 'yang', 'langkabiasanya', 'jarang', 'jung', 'dekat', 'pantai', 'cuma', 'kisar', 'mdari', 'pantai', 'pantai', 'banyak', 'batu', 'karang', 'bagus', 'untuk', 'selfi']","['tiket', 'masuk', 'murah', 'ribu', 'pantai', 'bagus', 'terjun', 'manambah', 'panoroma', 'langkabiasanya', 'jarang', 'jung', 'pantai', 'kisar', 'mdari', 'pantai', 'pantai', 'batu', 'karang', 'bagus', 'selfi']"
tempatnya cukup bagus dan ada cafee dan toilet,1,"['tempatnya', 'cukup', 'bagus', 'dan', 'ada', 'cafee', 'dan', 'toilet']","['tempatnya', 'cukup', 'bagus', 'cafee', 'toilet']","['tempat', 'cukup', 'bagus', 'cafee', 'toilet']","['bagus', 'cafee', 'toilet']"
satu satunya air terjun di madura yang airnya terjun dari sungai langsung ke lautbagus bangetkulinernya mantapyg recomended ikan bakar kembung maknyus,1,"['satu', 'satunya', 'air', 'terjun', 'di', 'madura', 'yang', 'airnya', 'terjun', 'dari', 'sungai', 'langsung', 'ke', 'lautbagus', 'bangetkulinernya', 'mantapyg', 'recomended', 'ikan', 'bakar', 'kembung', 'maknyus']","['satu', 'satunya', 'terjun', 'madura', 'yang', 'airnya', 'terjun', 'dari', 'sungai', 'langsung', 'lautbagus', 'bangetkulinernya', 'mantapyg', 'recomended', 'ikan', 'bakar', 'kembung', 'maknyus']","['satu', 'satu', 'terjun', 'madura', 'yang', 'air', 'terjun', 'dari', 'sungai', 'langsung', 'lautbagus', 'bangetkulinernya', 'mantapyg', 'recomended', 'ikan', 'bakar', 'kembung', 'maknyus']","['terjun', 'madura', 'air', 'terjun', 'sungai', 'langsung', 'lautbagus', 'bangetkulinernya', 'mantapyg', 'recomended', 'ikan', 'bakar', 'kembung', 'maknyus']"
tempat bagus buat spot foto pinggir laut ada air terjun bersih dan dilengkapi dengan tempat makan karcis juga murah cuma k,1,"['tempat', 'bagus', 'buat', 'spot', 'foto', 'pinggir', 'laut', 'ada', 'air', 'terjun', 'bersih', 'dan', 'dilengkapi', 'dengan', 'tempat', 'makan', 'karcis', 'juga', 'murah', 'cuma', 'k']","['tempat', 'bagus', 'buat', 'spot', 'foto', 'pinggir', 'laut', 'terjun', 'bersih', 'dilengkapi', 'dengan', 'tempat', 'makan', 'karcis', 'juga', 'murah', 'cuma']","['tempat', 'bagus', 'buat', 'spot', 'foto', 'pinggir', 'laut', 'terjun', 'bersih', 'lengkap', 'dengan', 'tempat', 'makan', 'karcis', 'juga', 'murah', 'cuma']","['bagus', 'spot', 'foto', 'pinggir', 'laut', 'terjun', 'bersih', 'lengkap', 'makan', 'karcis', 'murah']"
salah satu keunikannya adalah air terjun yang langsung mengalir ke laut sehingga keindahannya sangat memanjakan mata salah satu tempat wisata unit andalan kabupaten sampang madura jarang ditemui di tempat lain,1,"['salah', 'satu', 'keunikannya', 'adalah', 'air', 'terjun', 'yang', 'langsung', 'mengalir', 'ke', 'laut', 'sehingga', 'keindahannya', 'sangat', 'memanjakan', 'mata', 'salah', 'satu', 'tempat', 'wisata', 'unit', 'andalan', 'kabupaten', 'sampang', 'madura', 'jarang', 'ditemui', 'di', 'tempat', 'lain']","['salah', 'satu', 'keunikannya', 'adalah', 'terjun', 'yang', 'langsung', 'mengalir', 'laut', 'sehingga', 'keindahannya', 'sangat', 'memanjakan', 'mata', 'salah', 'satu', 'tempat', 'wisata', 'unit', 'andalan', 'kabupaten', 'sampang', 'madura', 'jarang', 'ditemui', 'tempat', 'lain']","['salah', 'satu', 'uni', 'adalah', 'terjun', 'yang', 'langsung', 'alir', 'laut', 'sehingga', 'indah', 'sangat', 'manja', 'mata', 'salah', 'satu', 'tempat', 'wisata', 'unit', 'andal', 'kabupaten', 'sampang', 'madura', 'jarang', 'temu', 'tempat', 'lain']","['salah', 'uni', 'terjun', 'langsung', 'alir', 'laut', 'indah', 'manja', 'mata', 'salah', 'wisata', 'unit', 'andal', 'kabupaten', 'sampang', 'madura', 'jarang', 'temu']"
tempat wisata dg panorama dan pemandanganyg sangat indah  air terjun yg bermuara tepat dibibir pantai utara pulau madura sangat cocok utk tujuan wisata keluarga  ,1,"['tempat', 'wisata', 'dg', 'panorama', 'dan', 'pemandanganyg', 'sangat', 'indah', 'air', 'terjun', 'yg', 'bermuara', 'tepat', 'dibibir', 'pantai', 'utara', 'pulau', 'madura', 'sangat', 'cocok', 'utk', 'tujuan', 'wisata', 'keluarga']","['tempat', 'wisata', 'dengan', 'panorama', 'pemandanganyg', 'sangat', 'indah', 'terjun', 'yang', 'bermuara', 'tepat', 'dibibir', 'pantai', 'utara', 'pulau', 'madura', 'sangat', 'cocok', 'untuk', 'tujuan', 'wisata', 'keluarga']","['tempat', 'wisata', 'dengan', 'panorama', 'pemandanganyg', 'sangat', 'indah', 'terjun', 'yang', 'muara', 'tepat', 'bibir', 'pantai', 'utara', 'pulau', 'madura', 'sangat', 'cocok', 'untuk', 'tuju', 'wisata', 'keluarga']","['wisata', 'panorama', 'pemandanganyg', 'indah', 'terjun', 'muara', 'bibir', 'pantai', 'utara', 'pulau', 'madura', 'cocok', 'tuju', 'wisata', 'keluarga']"
bagus tempatnya kalau mau kesini jgn pas hujan atau setelah hujan krn air nya agak kotor,1,"['bagus', 'tempatnya', 'kalau', 'mau', 'kesini', 'jgn', 'pas', 'hujan', 'atau', 'setelah', 'hujan', 'krn', 'air', 'nya', 'agak', 'kotor']","['bagus', 'tempatnya', 'kalau', 'kesini', 'jangan', 'hujan', 'atau', 'setelah', 'hujan', 'karena', 'agak', 'kotor']","['bagus', 'tempat', 'kalau', 'kesini', 'jangan', 'hujan', 'atau', 'telah', 'hujan', 'karena', 'agak', 'kotor']","['bagus', 'kesini', 'hujan', 'hujan', 'kotor']"
tempat nya bagus dan instagramable banget cuma kalau pas hujan airnya agak kotor,1,"['tempat', 'nya', 'bagus', 'dan', 'instagramable', 'banget', 'cuma', 'kalau', 'pas', 'hujan', 'airnya', 'agak', 'kotor']","['tempat', 'bagus', 'instagramable', 'banget', 'cuma', 'kalau', 'hujan', 'airnya', 'agak', 'kotor']","['tempat', 'bagus', 'instagramable', 'banget', 'cuma', 'kalau', 'hujan', 'air', 'agak', 'kotor']","['bagus', 'instagramable', 'banget', 'hujan', 'air', 'kotor']"
lokasi mudah dijangkau dgn pemandangan yang sangat indah,1,"['lokasi', 'mudah', 'dijangkau', 'dgn', 'pemandangan', 'yang', 'sangat', 'indah']","['lokasi', 'mudah', 'dijangkau', 'dengan', 'pemandangan', 'yang', 'sangat', 'indah']","['lokasi', 'mudah', 'jangkau', 'dengan', 'pandang', 'yang', 'sangat', 'indah']","['lokasi', 'mudah', 'jangkau', 'pandang', 'indah']"
tempat nya bagus  air terjun yang langsung kelaut,1,"['tempat', 'nya', 'bagus', 'air', 'terjun', 'yang', 'langsung', 'kelaut']","['tempat', 'bagus', 'terjun', 'yang', 'langsung', 'kelaut']","['tempat', 'bagus', 'terjun', 'yang', 'langsung', 'laut']","['bagus', 'terjun', 'langsung', 'laut']"
sangat indah,1,"['sangat', 'indah']","['sangat', 'indah']","['sangat', 'indah']",['indah']
tempat wisata yang bagus bersih dan masih terkoordiner dengan baik,1,"['tempat', 'wisata', 'yang', 'bagus', 'bersih', 'dan', 'masih', 'terkoordiner', 'dengan', 'baik']","['tempat', 'wisata', 'yang', 'bagus', 'bersih', 'masih', 'terkoordiner', 'dengan', 'baik']","['tempat', 'wisata', 'yang', 'bagus', 'bersih', 'masih', 'terkoordiner', 'dengan', 'baik']","['wisata', 'bagus', 'bersih', 'terkoordiner']"
pantai yang ada air terjunnyabagus banget pokoknya  ,1,"['pantai', 'yang', 'ada', 'air', 'terjunnyabagus', 'banget', 'pokoknya']","['pantai', 'yang', 'terjunnyabagus', 'banget', 'pokoknya']","['pantai', 'yang', 'terjunnyabagus', 'banget', 'pokok']","['pantai', 'terjunnyabagus', 'banget', 'pokok']"
cocok untuk istirahat ngopi dan juga tempatnya indah untu selfi,1,"['cocok', 'untuk', 'istirahat', 'ngopi', 'dan', 'juga', 'tempatnya', 'indah', 'untu', 'selfi']","['cocok', 'untuk', 'istirahat', 'ngopi', 'juga', 'tempatnya', 'indah', 'untu', 'selfi']","['cocok', 'untuk', 'istirahat', 'ngopi', 'juga', 'tempat', 'indah', 'untu', 'selfi']","['cocok', 'istirahat', 'ngopi', 'indah', 'untu', 'selfi']"
tempatnya nyaman dan indah pokoknya gak bikin kita kecewa  ,1,"['tempatnya', 'nyaman', 'dan', 'indah', 'pokoknya', 'gak', 'bikin', 'kita', 'kecewa']","['tempatnya', 'nyaman', 'indah', 'pokoknya', 'enggak', 'bikin', 'kita', 'kecewa']","['tempat', 'nyaman', 'indah', 'pokok', 'enggak', 'bikin', 'kita', 'kecewa']","['nyaman', 'indah', 'pokok', 'bikin', 'kecewa']"
tempatnya bagus  ,1,"['tempatnya', 'bagus']","['tempatnya', 'bagus']","['tempat', 'bagus']",['bagus']
sangat bagus indah dan sedikit panas,1,"['sangat', 'bagus', 'indah', 'dan', 'sedikit', 'panas']","['sangat', 'bagus', 'indah', 'sedikit', 'panas']","['sangat', 'bagus', 'indah', 'sedikit', 'panas']","['bagus', 'indah', 'panas']"
tempatnya bagus htm murah,1,"['tempatnya', 'bagus', 'htm', 'murah']","['tempatnya', 'bagus', 'murah']","['tempat', 'bagus', 'murah']","['bagus', 'murah']"
keren air terjun langsung k laut jawa,1,"['keren', 'air', 'terjun', 'langsung', 'k', 'laut', 'jawa']","['keren', 'terjun', 'langsung', 'laut', 'jawa']","['keren', 'terjun', 'langsung', 'laut', 'jawa']","['keren', 'terjun', 'langsung', 'laut', 'jawa']"
pemandangan yg amat indah,1,"['pemandangan', 'yg', 'amat', 'indah']","['pemandangan', 'yang', 'amat', 'indah']","['pandang', 'yang', 'amat', 'indah']","['pandang', 'indah']"
lumayan keren,1,"['lumayan', 'keren']","['lumayan', 'keren']","['lumayan', 'keren']","['lumayan', 'keren']"
sungguh bagus banget,1,"['sungguh', 'bagus', 'banget']","['sungguh', 'bagus', 'banget']","['sungguh', 'bagus', 'banget']","['sungguh', 'bagus', 'banget']"
unik dan cantik,1,"['unik', 'dan', 'cantik']","['unik', 'cantik']","['unik', 'cantik']","['unik', 'cantik']"
pemandangan air terjun yang bagus dan area berada di jalan utama sehingga aksesnya sangat mudah tiket masuk gratis tapi untuk parkir mobil harus membayar  rupiah per ,1,"['pemandangan', 'air', 'terjun', 'yang', 'bagus', 'dan', 'area', 'berada', 'di', 'jalan', 'utama', 'sehingga', 'aksesnya', 'sangat', 'mudah', 'tiket', 'masuk', 'gratis', 'tapi', 'untuk', 'parkir', 'mobil', 'harus', 'membayar', 'rupiah', 'per']","['pemandangan', 'terjun', 'yang', 'bagus', 'area', 'berada', 'jalan', 'utama', 'sehingga', 'aksesnya', 'sangat', 'mudah', 'tiket', 'masuk', 'gratis', 'tapi', 'untuk', 'parkir', 'mobil', 'harus', 'membayar', 'rupiah']","['pandang', 'terjun', 'yang', 'bagus', 'area', 'ada', 'jalan', 'utama', 'sehingga', 'akses', 'sangat', 'mudah', 'tiket', 'masuk', 'gratis', 'tapi', 'untuk', 'parkir', 'mobil', 'harus', 'bayar', 'rupiah']","['pandang', 'terjun', 'bagus', 'area', 'jalan', 'utama', 'akses', 'mudah', 'tiket', 'masuk', 'gratis', 'parkir', 'mobil', 'bayar', 'rupiah']"
air terjun yang bagus dan menarik langsung menuju ke laut permasalahannya adalah banyaknya sampah di laut dan bebatuan di sekitar air terjunpantai ebtry murah hanya  ribu jika anda pergi ke sini tolong jangan membuang sampah ,1,"['air', 'terjun', 'yang', 'bagus', 'dan', 'menarik', 'langsung', 'menuju', 'ke', 'laut', 'permasalahannya', 'adalah', 'banyaknya', 'sampah', 'di', 'laut', 'dan', 'bebatuan', 'di', 'sekitar', 'air', 'terjunpantai', 'ebtry', 'murah', 'hanya', 'ribu', 'jika', 'anda', 'pergi', 'ke', 'sini', 'tolong', 'jangan', 'membuang', 'sampah']","['terjun', 'yang', 'bagus', 'menarik', 'langsung', 'menuju', 'laut', 'permasalahannya', 'adalah', 'banyaknya', 'sampah', 'laut', 'bebatuan', 'sekitar', 'terjunpantai', 'ebtry', 'murah', 'hanya', 'ribu', 'jika', 'anda', 'pergi', 'sini', 'tolong', 'jangan', 'membuang', 'sampah']","['terjun', 'yang', 'bagus', 'tarik', 'langsung', 'tuju', 'laut', 'masalah', 'adalah', 'banyak', 'sampah', 'laut', 'bebatuan', 'sekitar', 'terjunpantai', 'ebtry', 'murah', 'hanya', 'ribu', 'jika', 'anda', 'pergi', 'sini', 'tolong', 'jangan', 'buang', 'sampah']","['terjun', 'bagus', 'tarik', 'langsung', 'tuju', 'laut', 'sampah', 'laut', 'bebatuan', 'terjunpantai', 'ebtry', 'murah', 'ribu', 'pergi', 'tolong', 'buang', 'sampah']"
